Emp_id,Name,Company,Gender,Age,Performance Score,Years at Company,Monthly Hours,Projects Completed,Satisfaction Level,Salary (INR),Work Accidents,Last Promotion,Department,JobSecurityScore
EMP009150,Sneha,HCL Technologies,Female,52,1,1,176,10,0.67,180263,1,5,Finance,1
EMP009151,Neha,Wipro,Female,21,3,20,189,8,0.28,191377,0,9,Marketing,3
EMP009152,Ritu,IBM India,Female,46,1,5,184,12,0.6,142060,1,2,Sales,1
EMP009153,Karan,TCS,Male,32,1,9,231,2,0.64,153025,2,0,IT,1
EMP009154,Meena,Infosys,Female,58,4,4,154,1,0.9,190264,0,9,software dev,4
EMP009155,Manish,TCS,Male,41,1,19,143,3,0.66,30208,2,5,Marketing,2
EMP009156,Deepak,Infosys,Male,33,3,11,157,8,0.64,181157,1,10,Human Resources,3
EMP009157,Anjali,Tech Mahindra,Female,32,5,5,122,4,0.85,53894,3,2,software dev,4
EMP009158,Suresh,Tech Mahindra,Male,33,2,5,298,13,0.25,145145,3,3,Marketing,1
EMP009159,Kavita,LTIMindtree,Female,38,3,7,287,15,0.72,184899,0,2,Human Resources,5
EMP009160,Ritu,Infosys,Female,39,5,16,173,5,0.85,176305,1,6,Operations,5
EMP009161,Meena,LTIMindtree,Female,39,3,17,185,9,0.28,144942,1,10,Quality Assurance,3
EMP009162,Anjali,Cognizant,Female,26,5,10,234,4,0.85,129533,1,10,Operations,5
EMP009163,Aarti,Cognizant,Female,27,3,0,179,12,0.83,190984,0,8,Marketing,4
EMP009164,Arjun,TCS,Male,27,2,6,134,9,0.2,24367,0,4,IT,1
EMP009165,Pooja,Wipro,Female,48,4,7,293,6,0.4,22123,2,5,Finance,3
EMP009166,Vikas,Infosys,Male,48,4,2,229,12,0.32,60494,0,4,Human Resources,3
EMP009167,Arjun,Accenture India,Male,39,2,18,123,7,0.61,54485,3,2,Sales,2
EMP009168,Anjali,Infosys,Female,36,3,15,143,8,0.93,183897,1,2,IT,4
EMP009169,Vikas,Infosys,Male,37,5,7,202,10,0.68,51436,2,3,software dev,5
EMP009170,Vikas,Accenture India,Male,42,1,5,213,10,0.68,176669,0,4,Quality Assurance,2
EMP009171,Ritu,Cognizant,Female,39,3,1,222,1,0.3,74502,2,6,Marketing,1
EMP009172,Karan,LTIMindtree,Male,49,2,11,159,9,0.73,180227,1,8,Quality Assurance,3
EMP009173,Deepak,TCS,Male,39,4,20,146,2,0.91,39983,0,4,Human Resources,5
EMP009174,Deepak,Cognizant,Male,55,4,5,299,3,0.54,137888,1,1,software dev,5
EMP009175,Pooja,Accenture India,Female,45,3,13,156,1,0.75,137416,1,8,Marketing,4
EMP009176,Sneha,Infosys,Female,40,5,6,120,10,0.44,87292,3,4,Operations,3
EMP009177,Priya,Cognizant,Female,57,2,8,256,11,0.42,86330,2,5,Software Development,2
EMP009178,Arjun,HCL Technologies,Male,39,2,6,265,3,0.35,116460,3,8,software dev,1
EMP009179,Meena,Tech Mahindra,Female,33,5,14,242,14,0.39,120413,3,3,Finance,5
EMP009180,Pooja,Infosys,Female,32,5,11,158,2,0.47,123376,2,10,Software Development,3
EMP009181,Manish,Capgemini,Male,35,3,16,149,7,0.65,174523,2,2,Marketing,3
EMP009182,Ankit,Accenture India,Male,24,3,14,139,7,0.82,108467,2,3,Finance,3
EMP009183,Sneha,IBM India,Female,35,4,14,262,6,0.43,159318,2,7,software dev,4
EMP009184,Swati,Wipro,Female,37,4,20,183,10,0.33,175954,3,6,Finance,4
EMP009185,Anjali,IBM India,Female,47,5,13,238,12,0.56,107108,0,6,Software Development,5
EMP009186,Vikas,Cognizant,Male,31,1,10,272,11,0.83,177527,2,10,Finance,1
EMP009187,Kavita,Infosys,Female,43,1,10,296,13,0.51,171752,0,0,Software Development,3
EMP009188,Suresh,Wipro,Male,35,1,19,186,4,0.93,47041,0,1,Sales,3
EMP009189,Ankit,Wipro,Male,51,2,12,241,12,0.4,106765,1,2,Sales,3
EMP009190,Amit,TCS,Male,46,3,12,145,3,0.81,167866,0,0,Software Development,4
EMP009191,Pooja,IBM India,Female,27,5,7,292,7,0.57,176260,1,8,Quality Assurance,5
EMP009192,Meena,Infosys,Female,33,4,6,245,11,0.29,168064,3,8,Human Resources,3
EMP009193,Aarti,TCS,Female,33,1,19,125,3,0.42,120645,1,4,IT,1
EMP009194,Meena,LTIMindtree,Female,40,4,12,151,9,0.89,182076,2,10,Sales,4
EMP009195,Rohit,IBM India,Male,54,3,10,136,10,0.2,28165,2,10,Sales,1
EMP009196,Swati,Tech Mahindra,Female,30,5,18,293,8,0.81,33090,2,3,Software Development,5
EMP009197,Priya,Tech Mahindra,Female,57,1,5,172,7,0.85,107698,0,2,Operations,1
EMP009198,Manish,TCS,Male,47,1,7,219,14,0.3,137016,2,8,Software Development,1
EMP009199,Ankit,LTIMindtree,Male,54,5,18,251,2,0.97,139388,1,1,Operations,5
EMP009200,Vikas,HCL Technologies,Male,56,4,4,229,10,0.9,33593,2,7,IT,4
EMP009201,Arjun,HCL Technologies,Male,36,3,9,275,3,0.34,177618,2,6,Operations,2
EMP009202,Arjun,Tech Mahindra,Male,41,3,0,190,8,0.39,159457,1,1,Finance,3
EMP009203,Vikas,Capgemini,Male,36,3,11,263,12,0.85,182492,0,2,software dev,5
EMP009204,Pooja,Accenture India,Female,37,4,6,220,11,0.64,74158,0,1,IT,5
EMP009205,Amit,Accenture India,Male,35,4,7,286,3,0.94,104524,0,10,Operations,5
EMP009206,Deepak,Capgemini,Male,33,1,17,210,8,0.98,128293,1,2,Quality Assurance,3
EMP009207,Swati,TCS,Female,53,4,6,277,4,0.47,157088,3,3,Marketing,2
EMP009208,Ankit,Accenture India,Male,25,2,13,176,5,0.28,174697,1,4,Software Development,2
EMP009209,Priya,Accenture India,Female,47,5,19,175,14,0.76,171570,0,1,Sales,5
EMP009210,Aarti,IBM India,Female,21,4,17,286,9,0.94,187986,3,6,Sales,5
EMP009211,Manish,IBM India,Male,50,3,20,246,13,0.33,179111,3,3,Operations,3
EMP009212,Rahul,Capgemini,Male,43,4,3,289,11,0.99,128847,2,10,Marketing,5
EMP009213,Rahul,Infosys,Male,35,1,9,137,10,0.36,115883,1,0,software dev,1
EMP009214,Deepak,LTIMindtree,Male,56,5,10,194,2,0.27,174309,0,3,software dev,4
EMP009215,Deepak,TCS,Male,39,5,10,141,12,0.6,21221,0,8,software dev,5
EMP009216,Arjun,IBM India,Male,50,3,19,251,3,0.84,181285,0,4,software dev,5
EMP009217,Karan,IBM India,Male,36,5,18,122,15,0.48,49026,3,1,Marketing,4
EMP009218,Ritu,HCL Technologies,Female,38,2,0,143,12,0.47,58123,0,5,Operations,1
EMP009219,Arjun,LTIMindtree,Male,46,5,1,171,12,0.36,171818,3,6,IT,3
EMP009220,Aarti,HCL Technologies,Female,37,3,8,186,1,0.99,34245,2,1,Marketing,2
EMP009221,Deepak,Infosys,Male,31,5,16,242,8,0.47,175482,3,9,software dev,4
EMP009222,Anjali,LTIMindtree,Female,49,4,4,150,12,0.73,83001,2,1,software dev,4
EMP009223,Karan,Accenture India,Male,29,1,1,172,11,0.31,135611,1,9,Operations,1
EMP009224,Neha,HCL Technologies,Female,37,4,3,240,9,0.56,193639,1,2,Human Resources,4
EMP009225,Rahul,Tech Mahindra,Male,47,2,6,282,10,0.84,181585,3,10,software dev,2
EMP009226,Anjali,TCS,Female,57,2,20,150,9,0.98,38361,0,9,Operations,4
EMP009227,Suresh,Accenture India,Male,42,1,16,195,3,0.34,21561,2,3,IT,1
EMP009228,Kavita,LTIMindtree,Female,28,1,2,257,14,0.28,191494,1,4,Finance,1
EMP009229,Rohit,Tech Mahindra,Male,23,1,8,203,5,0.99,116715,2,2,software dev,2
EMP009230,Anjali,Infosys,Female,58,1,0,265,9,0.64,41783,3,3,Finance,1
EMP009231,Amit,Tech Mahindra,Male,55,5,19,227,14,0.48,26988,1,6,Quality Assurance,5
EMP009232,Rahul,IBM India,Male,52,4,20,175,5,0.97,67290,3,5,Quality Assurance,4
EMP009233,Arjun,Capgemini,Male,28,2,15,155,1,0.51,128344,3,1,Software Development,1
EMP009234,Rohit,Tech Mahindra,Male,47,5,2,170,1,0.39,79340,0,6,IT,4
EMP009235,Sneha,Wipro,Female,52,1,18,266,4,0.84,109680,0,1,Operations,3
EMP009236,Sky,Infosys,Other,56,3,15,200,7,0.45,30730,1,2,Finance,3
EMP009237,Manish,Accenture India,Male,54,3,0,223,7,0.46,87200,3,0,Finance,2
EMP009238,Meena,HCL Technologies,Female,45,4,11,244,7,0.56,106291,2,5,Quality Assurance,4
EMP009239,Aarti,Cognizant,Female,51,2,19,258,13,0.75,54334,2,10,Human Resources,4
EMP009240,Swati,Infosys,Female,33,2,5,124,6,0.87,143490,3,9,Software Development,1
EMP009241,Suresh,Wipro,Male,35,4,2,220,13,0.38,195270,3,3,Finance,2
EMP009242,Deepak,IBM India,Male,33,1,6,292,1,0.49,117285,0,8,Software Development,1
EMP009243,Meena,HCL Technologies,Female,53,1,2,219,11,0.6,188290,0,3,IT,1
EMP009244,Arjun,TCS,Male,51,2,12,292,3,0.22,37523,2,10,Marketing,1
EMP009245,Pooja,Cognizant,Female,45,2,15,295,5,0.76,123723,2,9,Software Development,2
EMP009246,Ritu,Tech Mahindra,Female,43,2,13,227,12,0.65,23136,3,5,Finance,2
EMP009247,Ankit,Wipro,Male,58,1,8,133,4,0.31,21231,0,7,Finance,1
EMP009248,Amit,Tech Mahindra,Male,23,3,7,236,11,0.3,25872,1,4,Software Development,2
EMP009249,Priya,TCS,Female,36,4,14,147,4,0.92,167564,1,2,Software Development,4
EMP009250,Rahul,Infosys,Male,22,4,18,128,9,0.75,37396,2,8,Quality Assurance,4
EMP009251,Rohit,Capgemini,Male,43,5,12,178,7,0.51,132590,2,10,IT,5
EMP009252,Suresh,Wipro,Male,54,5,13,157,9,0.47,53351,1,2,software dev,5
EMP009253,Alex,LTIMindtree,Other,50,3,10,212,13,0.45,125411,0,8,Sales,3
EMP009254,Rohit,Accenture India,Male,30,2,17,272,14,0.72,144638,0,1,Finance,5
EMP009255,Kavita,LTIMindtree,Female,21,3,2,191,7,0.34,31000,0,10,Human Resources,2
EMP009256,Amit,Capgemini,Male,42,5,3,167,10,0.99,176781,3,7,Quality Assurance,5
EMP009257,Arjun,TCS,Male,53,5,2,266,3,0.75,155197,3,5,Human Resources,4
EMP009258,Ritu,LTIMindtree,Female,45,4,12,249,15,0.3,199589,1,8,Operations,4
EMP009259,Kavita,IBM India,Female,42,3,15,125,11,0.31,65652,0,4,Quality Assurance,2
EMP009260,Suresh,Wipro,Male,36,1,12,277,10,0.72,175165,1,3,Software Development,2
EMP009261,Aarti,IBM India,Female,50,5,9,180,4,0.51,127900,3,1,Finance,4
EMP009262,Suresh,Cognizant,Male,38,4,17,121,15,0.73,85342,3,0,Human Resources,4
EMP009263,Meena,Capgemini,Female,44,2,7,298,9,0.78,127271,1,3,Human Resources,3
EMP009264,Karan,Cognizant,Male,25,3,6,202,1,0.63,86266,3,7,Marketing,1
EMP009265,Neha,Cognizant,Female,57,5,16,132,3,0.41,134976,3,9,Finance,3
EMP009266,Neha,Cognizant,Female,43,1,5,168,15,0.64,77130,2,8,Quality Assurance,1
EMP009267,Suresh,Infosys,Male,47,5,14,127,11,0.54,193131,1,0,Software Development,5
EMP009268,Swati,Infosys,Female,32,1,8,128,4,0.91,111692,1,1,Sales,1
EMP009269,Avery,Capgemini,Other,30,3,9,270,15,0.79,101651,2,2,Sales,4
EMP009270,Manish,HCL Technologies,Male,54,1,7,192,4,0.7,163285,3,7,IT,1
EMP009271,Sneha,LTIMindtree,Female,53,1,6,263,7,0.23,141581,3,10,Finance,1
EMP009272,Anjali,Infosys,Female,36,4,4,263,11,0.99,72710,2,8,Software Development,4
EMP009273,Kavita,Tech Mahindra,Female,49,3,17,131,4,0.65,165901,1,2,Quality Assurance,3
EMP009274,Priya,IBM India,Female,38,5,15,240,10,0.41,48786,3,3,Marketing,5
EMP009275,Priya,Infosys,Female,47,2,14,258,8,0.67,93074,2,7,Marketing,3
EMP009276,Sneha,TCS,Female,27,3,9,201,1,0.85,146854,0,2,Quality Assurance,4
EMP009277,Meena,Cognizant,Female,56,3,20,260,3,0.63,20163,0,10,IT,4
EMP009278,Ankit,Infosys,Male,47,2,0,282,10,0.82,153912,1,5,Marketing,2
EMP009279,Sneha,Capgemini,Female,30,5,5,226,10,0.53,169716,2,0,Finance,5
EMP009280,Karan,IBM India,Male,30,4,14,290,15,0.67,159556,2,6,Marketing,5
EMP009281,Swati,IBM India,Female,31,5,1,220,6,0.54,58008,0,4,Human Resources,5
EMP009282,Ritu,HCL Technologies,Female,50,2,11,277,13,0.62,20395,1,3,Marketing,3
EMP009283,Amit,Accenture India,Male,23,5,0,179,3,0.33,107967,1,7,Quality Assurance,3
EMP009284,Amit,Accenture India,Male,49,3,14,186,8,0.68,119895,3,7,Marketing,2
EMP009285,Deepak,LTIMindtree,Male,34,4,12,148,7,0.98,30176,1,6,Sales,4
EMP009286,Arjun,Tech Mahindra,Male,33,1,0,272,5,0.81,159115,0,0,Finance,2
EMP009287,Ritu,Wipro,Female,39,5,0,185,2,0.46,198457,2,9,Marketing,2
EMP009288,Amit,Capgemini,Male,45,1,3,124,11,0.89,45015,1,5,Finance,1
EMP009289,Kavita,TCS,Female,30,4,20,243,5,0.92,57160,2,2,Quality Assurance,5
EMP009290,Kavita,Infosys,Female,35,1,13,214,9,0.34,141299,0,7,Marketing,1
EMP009291,Anjali,Capgemini,Female,48,5,20,124,11,0.24,177122,3,9,Marketing,4
EMP009292,Suresh,Tech Mahindra,Male,58,2,16,204,5,0.66,32788,3,2,Software Development,2
EMP009293,Robin,Accenture India,Other,27,3,12,168,12,0.58,84362,1,10,Finance,3
EMP009294,Rahul,Capgemini,Male,34,3,11,145,3,0.77,31184,2,7,Finance,2
EMP009295,Kavita,Infosys,Female,50,1,5,190,14,0.43,95761,2,4,Software Development,1
EMP009296,Pooja,HCL Technologies,Female,32,3,18,277,7,0.5,111756,0,4,IT,5
EMP009297,Ankit,LTIMindtree,Male,48,3,19,217,12,0.41,59680,3,7,IT,3
EMP009298,Deepak,HCL Technologies,Male,34,2,15,275,3,0.43,22706,0,2,Operations,3
EMP009299,Rohit,Accenture India,Male,21,1,20,245,8,0.21,143321,1,3,software dev,2
EMP009300,Swati,Cognizant,Female,24,2,15,133,5,0.61,89974,0,0,Software Development,3
EMP009301,Suresh,Accenture India,Male,38,2,11,137,5,0.58,47884,2,8,Software Development,1
EMP009302,Taylor,LTIMindtree,Other,56,4,19,176,6,0.48,55399,1,2,Operations,5
EMP009303,Rohit,Infosys,Male,52,1,19,144,11,0.63,135971,1,7,software dev,2
EMP009304,Avery,Tech Mahindra,Other,48,2,12,189,10,0.51,131495,3,0,IT,2
EMP009305,Rohit,Wipro,Male,48,5,0,252,13,0.55,41018,0,0,Finance,5
EMP009306,Arjun,HCL Technologies,Male,58,3,17,300,6,0.2,96128,0,5,Sales,4
EMP009307,Arjun,Accenture India,Male,52,1,1,204,3,0.25,100682,1,10,Human Resources,1
EMP009308,Anjali,Tech Mahindra,Female,28,4,1,158,11,0.32,194063,1,5,Finance,2
EMP009309,Sneha,HCL Technologies,Female,45,2,0,233,7,0.35,63047,0,6,Sales,1
EMP009310,Rohit,Accenture India,Male,40,5,9,130,9,0.56,149474,0,0,IT,4
EMP009311,Vikas,LTIMindtree,Male,53,3,0,221,12,0.9,170216,3,2,IT,3
EMP009312,Rohit,HCL Technologies,Male,50,3,13,144,1,0.52,163561,2,3,Marketing,2
EMP009313,Aarti,Accenture India,Female,57,5,7,277,4,0.7,178236,1,8,Marketing,5
EMP009314,Rohit,Infosys,Male,36,1,0,121,4,0.22,31604,2,7,software dev,1
EMP009315,Swati,LTIMindtree,Female,45,3,13,155,15,0.88,45846,1,3,Human Resources,4
EMP009316,Neha,Tech Mahindra,Female,58,3,9,156,1,0.29,60052,0,9,Software Development,2
EMP009317,Aarti,Tech Mahindra,Female,30,3,18,121,6,0.43,71113,0,6,IT,3
EMP009318,Aarti,Wipro,Female,25,2,7,227,2,0.85,72560,0,8,software dev,3
EMP009319,Rohit,Capgemini,Male,28,2,1,294,11,0.41,155157,2,9,Sales,1
EMP009320,Avery,Cognizant,Other,53,3,3,210,13,0.41,105652,2,9,Human Resources,2
EMP009321,Arjun,Infosys,Male,57,4,11,215,11,0.68,78778,2,7,Sales,4
EMP009322,Ankit,LTIMindtree,Male,21,3,8,123,14,0.92,69247,2,4,Software Development,3
EMP009323,Aarti,HCL Technologies,Female,51,1,0,213,6,0.37,52873,0,8,IT,1
EMP009324,Rahul,Tech Mahindra,Male,27,4,7,165,1,0.7,155388,2,4,Software Development,3
EMP009325,Karan,Infosys,Male,43,1,16,228,10,0.68,174076,2,10,IT,1
EMP009326,Vikas,LTIMindtree,Male,44,5,15,221,13,0.73,154024,0,2,Operations,5
EMP009327,Ankit,LTIMindtree,Male,34,5,14,283,5,0.96,164986,3,5,Operations,5
EMP009328,Karan,HCL Technologies,Male,43,2,8,184,6,0.33,54170,2,2,Marketing,1
EMP009329,Arjun,LTIMindtree,Male,29,2,7,175,10,0.72,182606,1,1,Human Resources,3
EMP009330,Deepak,TCS,Male,28,2,19,154,15,0.35,137815,0,6,Human Resources,3
EMP009331,Pooja,Infosys,Female,28,5,13,238,13,0.45,183649,3,2,Operations,4
EMP009332,Neha,Accenture India,Female,23,1,11,220,15,0.51,90118,2,4,Sales,1
EMP009333,Priya,Tech Mahindra,Female,52,4,14,142,13,0.87,195386,2,8,IT,4
EMP009334,Neha,Tech Mahindra,Female,24,2,3,197,2,0.24,121832,2,3,Operations,1
EMP009335,Swati,Accenture India,Female,58,5,3,163,1,0.79,112225,0,8,Human Resources,5
EMP009336,Aarti,Infosys,Female,22,2,1,120,7,0.93,141833,2,5,Operations,1
EMP009337,Priya,Cognizant,Female,29,3,3,259,1,0.26,47527,3,2,Software Development,1
EMP009338,Ritu,Infosys,Female,21,4,19,260,14,0.83,174117,3,10,Human Resources,5
EMP009339,Arjun,IBM India,Male,31,1,17,274,7,0.29,51351,3,0,Software Development,1
EMP009340,Neha,LTIMindtree,Female,49,2,14,139,13,0.97,57886,2,7,Finance,3
EMP009341,Meena,Capgemini,Female,46,3,7,230,1,0.85,165978,2,9,Human Resources,2
EMP009342,Meena,HCL Technologies,Female,47,3,9,231,9,0.76,189550,0,3,Quality Assurance,4
EMP009343,Swati,TCS,Female,58,4,1,217,13,0.64,146107,0,5,software dev,3
EMP009344,Deepak,Capgemini,Male,49,5,8,125,5,0.94,34508,1,1,Quality Assurance,5
EMP009345,Karan,Accenture India,Male,53,5,15,255,6,0.3,164222,3,3,Quality Assurance,4
EMP009346,Sneha,HCL Technologies,Female,48,2,11,140,14,0.3,88288,2,7,Operations,1
EMP009347,Pooja,HCL Technologies,Female,51,2,4,222,7,0.86,161489,1,1,Finance,3
EMP009348,Karan,HCL Technologies,Male,39,5,6,268,1,0.59,136879,0,5,Operations,5
EMP009349,Arjun,Tech Mahindra,Male,46,1,14,164,8,0.88,28069,1,1,IT,2
EMP009350,Priya,TCS,Female,49,1,12,189,6,0.51,131041,0,7,Finance,1
EMP009351,Deepak,Tech Mahindra,Male,31,3,7,224,12,0.56,137565,1,2,Sales,3
EMP009352,Amit,LTIMindtree,Male,52,4,18,291,2,0.47,90377,0,8,Finance,5
EMP009353,Ankit,IBM India,Male,41,1,18,277,1,0.96,137057,1,5,Software Development,2
EMP009354,Suresh,Wipro,Male,58,2,4,257,15,0.57,122034,2,2,software dev,3
EMP009355,Arjun,TCS,Male,54,1,20,194,1,0.8,168227,3,10,Human Resources,1
EMP009356,Aarti,Capgemini,Female,42,4,17,120,4,0.76,158616,3,1,Finance,4
EMP009357,Karan,LTIMindtree,Male,47,2,20,257,3,0.39,189960,3,7,Quality Assurance,2
EMP009358,Arjun,Infosys,Male,28,4,16,272,15,0.93,198321,1,3,Software Development,5
EMP009359,Pooja,Accenture India,Female,51,5,6,202,14,0.64,79565,2,7,software dev,5
EMP009360,Meena,IBM India,Female,21,4,13,193,11,0.88,32140,2,6,Quality Assurance,5
EMP009361,Rohit,LTIMindtree,Male,59,4,14,230,6,0.87,174357,3,1,Sales,4
EMP009362,Swati,Infosys,Female,54,4,16,133,10,0.25,115956,3,6,Sales,3
EMP009363,Swati,IBM India,Female,44,2,2,250,13,0.7,107956,3,3,Quality Assurance,2
EMP009364,Sneha,Infosys,Female,48,4,12,287,8,0.83,21638,3,5,Software Development,4
EMP009365,Ritu,TCS,Female,24,4,10,280,1,0.93,178877,1,7,Marketing,5
EMP009366,Sneha,Infosys,Female,38,3,2,254,12,0.61,67807,0,8,Software Development,3
EMP009367,Rahul,IBM India,Male,49,2,5,227,7,0.8,95304,3,3,Sales,1
EMP009368,Priya,Infosys,Female,43,4,5,122,8,0.98,125604,2,2,Operations,3
EMP009369,Anjali,Capgemini,Female,57,1,20,238,5,0.86,66792,1,1,Marketing,3
EMP009370,Vikas,LTIMindtree,Male,47,4,5,284,8,0.88,169578,1,3,Finance,5
EMP009371,Neha,IBM India,Female,36,1,5,212,13,0.53,171525,3,1,Marketing,1
EMP009372,Swati,Capgemini,Female,47,5,5,273,11,0.27,93647,2,2,Marketing,5
EMP009373,Ritu,Infosys,Female,29,5,13,210,1,0.97,114079,0,0,Finance,5
EMP009374,Rahul,Infosys,Male,25,2,10,144,2,0.76,183175,2,6,Operations,1
EMP009375,Rohit,HCL Technologies,Male,28,2,15,287,4,0.34,45037,3,5,Finance,1
EMP009376,Ritu,IBM India,Female,38,5,18,162,1,0.98,84119,3,0,Marketing,5
EMP009377,Rohit,TCS,Male,55,2,6,234,13,0.77,95301,1,8,software dev,2
EMP009378,Swati,Infosys,Female,26,1,5,213,5,0.27,133413,1,5,Marketing,1
EMP009379,Vikas,Accenture India,Male,43,1,10,163,10,0.34,23853,2,4,Marketing,1
EMP009380,Pooja,Tech Mahindra,Female,46,3,3,148,3,0.89,67034,0,0,Sales,3
EMP009381,Aarti,Wipro,Female,59,2,0,210,2,0.96,92128,2,9,Finance,1
EMP009382,Manish,Tech Mahindra,Male,44,2,8,176,7,0.49,197818,2,4,Quality Assurance,1
EMP009383,Ankit,TCS,Male,30,3,12,227,2,0.53,49592,2,1,software dev,3
EMP009384,Vikas,LTIMindtree,Male,35,4,7,256,9,0.52,153815,0,6,Finance,5
EMP009385,Suresh,Cognizant,Male,58,1,1,141,6,0.87,52835,2,10,Human Resources,1
EMP009386,Neha,Accenture India,Female,40,4,15,189,8,0.56,124542,3,5,Operations,4
EMP009387,Neha,Cognizant,Female,49,3,18,125,3,0.5,130256,3,3,software dev,2
EMP009388,Ankit,Infosys,Male,26,2,7,274,5,0.7,105194,2,10,Sales,2
EMP009389,Karan,LTIMindtree,Male,29,4,11,241,3,0.59,159266,1,2,Sales,4
EMP009390,Vikas,Capgemini,Male,25,2,10,237,9,0.63,170734,1,4,Human Resources,2
EMP009391,Kavita,Infosys,Female,59,3,8,171,1,0.53,140709,0,2,Software Development,2
EMP009392,Ankit,Cognizant,Male,39,5,9,189,8,0.57,70500,3,8,Finance,4
EMP009393,Sneha,Infosys,Female,25,2,0,296,6,0.23,59710,0,5,software dev,2
EMP009394,Sneha,Wipro,Female,40,4,18,212,7,0.94,66091,1,9,Human Resources,5
EMP009395,Ritu,HCL Technologies,Female,31,4,16,270,2,0.22,76155,2,1,Operations,3
EMP009396,Kavita,Wipro,Female,47,3,3,200,7,0.82,63625,0,6,Human Resources,3
EMP009397,Pooja,LTIMindtree,Female,49,4,11,268,14,0.44,56189,0,7,Marketing,5
EMP009398,Priya,Capgemini,Female,27,1,19,193,1,0.29,151858,0,8,Software Development,1
EMP009399,Neha,Wipro,Female,23,2,7,226,7,0.69,37300,1,3,Software Development,2
EMP009400,Ankit,IBM India,Male,25,1,15,255,11,0.77,160496,2,0,Finance,3
EMP009401,Anjali,Capgemini,Female,33,3,0,133,8,0.7,34349,0,7,Quality Assurance,2
EMP009402,Rohit,Cognizant,Male,36,1,8,150,2,0.66,113286,3,9,Sales,1
EMP009403,Sneha,Wipro,Female,32,1,10,298,15,0.63,87314,1,0,Software Development,3
EMP009404,Kavita,HCL Technologies,Female,59,2,11,265,10,0.63,20330,1,4,Software Development,3
EMP009405,Sneha,Capgemini,Female,47,2,8,294,2,0.89,102460,1,1,Operations,3
EMP009406,Anjali,Infosys,Female,53,5,5,213,3,0.27,83345,0,7,Quality Assurance,4
EMP009407,Suresh,HCL Technologies,Male,35,1,8,201,10,0.33,130854,1,4,Finance,1
EMP009408,Priya,Infosys,Female,41,2,5,299,4,0.85,50400,1,5,Quality Assurance,3
EMP009409,Vikas,Wipro,Male,37,1,5,284,8,0.44,143368,2,6,IT,1
EMP009410,Rahul,Accenture India,Male,57,1,19,149,12,0.82,84774,1,3,Software Development,2
EMP009411,Manish,Accenture India,Male,35,3,2,149,3,0.48,171949,0,4,Quality Assurance,2
EMP009412,Ankit,Cognizant,Male,40,3,2,219,13,0.94,121986,1,8,IT,4
EMP009413,Meena,HCL Technologies,Female,39,1,15,167,6,0.43,185519,2,5,Operations,1
EMP009414,Robin,Infosys,Other,21,3,1,286,13,0.54,193908,1,7,Operations,4
EMP009415,Swati,TCS,Female,24,2,3,146,10,0.33,180652,0,3,IT,2
EMP009416,Amit,HCL Technologies,Male,23,1,8,263,11,0.73,100209,3,10,Sales,1
EMP009417,Anjali,IBM India,Female,28,3,6,279,8,0.52,45044,1,3,Finance,3
EMP009418,Aarti,Cognizant,Female,25,2,2,276,10,0.95,135528,0,7,IT,3
EMP009419,Pooja,Tech Mahindra,Female,29,1,12,299,2,0.21,166812,1,10,Finance,1
EMP009420,Pooja,Tech Mahindra,Female,21,1,13,213,4,0.51,188926,1,2,IT,1
EMP009421,Pooja,Infosys,Female,50,3,8,134,15,0.22,40540,0,10,Quality Assurance,3
EMP009422,Manish,Accenture India,Male,27,2,0,163,1,0.46,119236,1,4,Software Development,1
EMP009423,Anjali,Capgemini,Female,42,1,11,270,11,0.5,117644,0,2,Sales,2
EMP009424,Pooja,IBM India,Female,40,1,0,167,8,0.41,47646,3,0,Human Resources,1
EMP009425,Swati,Tech Mahindra,Female,49,5,8,270,1,0.4,56410,1,2,Software Development,5
EMP009426,Ankit,Infosys,Male,47,1,6,233,12,0.41,95351,3,5,IT,1
EMP009427,Ritu,Infosys,Female,45,5,2,244,9,0.41,138638,0,10,Operations,5
EMP009428,Priya,Wipro,Female,55,5,3,133,6,0.43,99278,1,5,Marketing,3
EMP009429,Neha,Accenture India,Female,47,2,6,173,12,0.88,191781,1,6,Finance,2
EMP009430,Neha,HCL Technologies,Female,31,4,14,211,14,0.23,86335,1,2,Operations,5
EMP009431,Ankit,Capgemini,Male,37,5,0,290,13,0.99,134426,2,8,software dev,5
EMP009432,Rohit,Wipro,Male,51,2,5,292,12,0.43,129807,1,9,IT,2
EMP009433,Aarti,Tech Mahindra,Female,38,3,4,269,3,0.22,186920,2,8,Marketing,1
EMP009434,Meena,Capgemini,Female,39,5,10,243,13,0.34,195076,3,1,software dev,4
EMP009435,Aarti,Cognizant,Female,58,4,16,180,8,0.95,137318,0,7,Sales,5
EMP009436,Vikas,Accenture India,Male,49,3,2,137,2,1,105401,2,10,Human Resources,1
EMP009437,Anjali,Tech Mahindra,Female,35,5,11,291,11,0.4,160172,1,1,Marketing,5
EMP009438,Manish,Infosys,Male,27,5,19,205,3,0.38,177345,1,1,software dev,5
EMP009439,Priya,Tech Mahindra,Female,57,4,9,265,14,0.87,36682,2,5,Finance,5
EMP009440,Deepak,TCS,Male,57,1,6,176,7,0.93,67836,2,7,Quality Assurance,1
EMP009441,Aarti,LTIMindtree,Female,27,4,14,204,11,0.72,72896,2,0,Operations,5
